x1,x2,x3,x4,x5,x6,obj,age,batchId,fitness,iteration,accepted,conv_objective
7.0,6.0,5.0,3.0,2.0,4.0,80.0,5.0,14.0,-80.0,13.0,accepted,0.0
7.0,6.0,5.0,4.0,2.0,3.0,78.0,5.0,14.0,-78.0,13.0,accepted,0.0
6.0,7.0,5.0,3.0,4.0,2.0,79.0,5.0,14.0,-79.0,13.0,accepted,0.0
7.0,6.0,5.0,3.0,2.0,4.0,80.0,5.0,14.0,-80.0,13.0,accepted,0.0
7.0,5.0,6.0,3.0,2.0,4.0,81.0,5.0,14.0,-81.0,13.0,accepted,0.0
7.0,5.0,6.0,3.0,2.0,4.0,81.0,5.0,14.0,-81.0,13.0,accepted,0.0
7.0,6.0,5.0,3.0,2.0,4.0,80.0,5.0,14.0,-80.0,13.0,accepted,0.0
7.0,3.0,5.0,4.0,2.0,6.0,90.0,5.0,14.0,-90.0,13.0,accepted,0.0
6.0,5.0,4.0,3.0,2.0,7.0,92.0,5.0,14.0,-92.0,13.0,accepted,0.0
7.0,5.0,6.0,3.0,2.0,4.0,81.0,5.0,14.0,-81.0,13.0,accepted,0.0
7.0,5.0,6.0,3.0,2.0,4.0,81.0,5.0,14.0,-81.0,13.0,accepted,0.0
7.0,3.0,5.0,4.0,2.0,6.0,90.0,5.0,14.0,-90.0,13.0,accepted,0.0
6.0,2.0,5.0,3.0,7.0,4.0,96.0,5.0,14.0,-96.0,13.0,accepted,0.0
7.0,6.0,5.0,3.0,2.0,4.0,80.0,5.0,14.0,-80.0,13.0,accepted,0.0
7.0,5.0,6.0,3.0,2.0,4.0,81.0,5.0,14.0,-81.0,13.0,accepted,0.0
6.0,7.0,5.0,3.0,2.0,4.0,81.0,5.0,14.0,-81.0,13.0,accepted,0.0
7.0,5.0,6.0,4.0,2.0,3.0,79.0,5.0,14.0,-79.0,13.0,accepted,0.0
6.0,7.0,5.0,4.0,2.0,3.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,4.0,2.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,4.0,3.0,2.0,5.0,84.0,0.0,15.0,-84.0,14.0,accepted,0.0
5.0,7.0,4.0,3.0,2.0,6.0,89.0,0.0,15.0,-89.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,4.0,2.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
7.0,6.0,2.0,4.0,5.0,3.0,84.0,0.0,15.0,-84.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,2.0,4.0,81.0,0.0,15.0,-81.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,4.0,2.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
7.0,5.0,6.0,3.0,4.0,2.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,5.0,4.0,2.0,3.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,5.0,2.0,3.0,4.0,82.0,0.0,15.0,-82.0,14.0,accepted,0.0
6.0,7.0,5.0,4.0,2.0,3.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,2.0,4.0,81.0,0.0,15.0,-81.0,14.0,accepted,0.0
6.0,7.0,5.0,4.0,2.0,3.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,5.0,2.0,3.0,4.0,82.0,0.0,15.0,-82.0,14.0,accepted,0.0
5.0,7.0,6.0,3.0,4.0,2.0,81.0,0.0,15.0,-81.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,2.0,4.0,81.0,0.0,15.0,-81.0,14.0,accepted,0.0
5.0,7.0,6.0,3.0,4.0,2.0,81.0,0.0,15.0,-81.0,14.0,accepted,0.0
6.0,7.0,5.0,4.0,2.0,3.0,79.0,0.0,15.0,-79.0,14.0,accepted,0.0
6.0,7.0,5.0,3.0,2.0,4.0,81.0,0.0,15.0,-81.0,14.0,accepted,0.0
7.0,6.0,5.0,4.0,3.0,2.0,77.0,3.0,15.0,-77.0,14.0,final,0.0
